,Unnamed: 0,_id,Function,Time,Error,time_stamp
4059924,4059924,62c3e5f3aeb64e9907ec96b1,main.py (API)  main,0.124501228,FALSE,2022-07-05 07:19:15:307134
4059925,4059925,62c3e5f3aeb64e9907ec96b3,main.py (API)  save_to_db,0.002275467,FALSE,2022-07-05 07:19:15:321967
4059992,4059992,62c3e5fdaeb64e9907ec96b4,main.py (API)  main,0.189432383,FALSE,2022-07-05 07:19:25:109341
4059993,4059993,62c3e5fdaeb64e9907ec96b6,main.py (API)  save_to_db,0.002020359,FALSE,2022-07-05 07:19:25:120892
4060102,4060102,62c3e60baeb64e9907ec96b7,main.py (API)  main,0.175501108,FALSE,2022-07-05 07:19:39:317238
4060103,4060103,62c3e60baeb64e9907ec96b9,main.py (API)  save_to_db,0.001996756,FALSE,2022-07-05 07:19:39:328716
4060116,4060116,62c3e60daeb64e9907ec96ba,main.py (API)  main,0.179301023,FALSE,2022-07-05 07:19:41:486438
4060117,4060117,62c3e60daeb64e9907ec96bc,main.py (API)  save_to_db,0.002043962,FALSE,2022-07-05 07:19:41:497878
4060278,4060278,62c3e623aeb64e9907ec96bd,main.py (API)  main,0.119014025,FALSE,2022-07-05 07:20:03:309715
4060279,4060279,62c3e623aeb64e9907ec96bf,main.py (API)  save_to_db,0.002533674,FALSE,2022-07-05 07:20:03:322498
4060289,4060289,62c3e625aeb64e9907ec96c0,main.py (API)  main,0.183006763,FALSE,2022-07-05 07:20:05:016433
4060291,4060291,62c3e625aeb64e9907ec96c2,main.py (API)  save_to_db,0.002439022,FALSE,2022-07-05 07:20:05:028896
4060322,4060322,62c3e62ce2991c60659cae97,get_newest_articles_api.py get_keywords,4.460309267,FALSE,2022-07-05 07:20:12:578947
4060323,4060323,62c3e62ce2991c60659cc188,get_newest_articles_api.py save_to_db,0.180437565,FALSE,2022-07-05 07:20:12:779439
4060324,4060324,62c3e62ce2991c60659cc189,get_newest_articles_api.py db_check_not_empty,0.003583431,FALSE,2022-07-05 07:20:12:786713
4060325,4060325,62c3e62ce2991c60659cc18a,get_newest_articles_api.py db_get_newest_entry,0.004015923,FALSE,2022-07-05 07:20:12:793791
4060326,4060326,62c3e62de2991c60659cc18b,get_newest_articles_api.py get,0.239835501,FALSE,2022-07-05 07:20:13:038165
4060327,4060327,62c3e62de2991c60659cc18d,get_newest_articles_api.py save_to_db,0.003260374,FALSE,2022-07-05 07:20:13:110517
4060328,4060328,62c3e62de2991c60659cc18e,get_newest_articles_api.py main,4.995865345,FALSE,2022-07-05 07:20:13:114027
4062119,4062119,62c3e75700b50c00972b68dc,get_newest_articles_api.py get_keywords,4.172493935,FALSE,2022-07-05 07:25:11:131328
4062126,4062126,62c3e75700b50c00972b7bcd,get_newest_articles_api.py save_to_db,0.185424089,FALSE,2022-07-05 07:25:11:336914
4062127,4062127,62c3e75700b50c00972b7bce,get_newest_articles_api.py db_check_not_empty,0.00361228,FALSE,2022-07-05 07:25:11:344284
4062128,4062128,62c3e75700b50c00972b7bcf,get_newest_articles_api.py db_get_newest_entry,0.003838062,FALSE,2022-07-05 07:25:11:351277
4062129,4062129,62c3e75700b50c00972b7bd0,get_newest_articles_api.py get,0.127461672,FALSE,2022-07-05 07:25:11:483424
4062130,4062130,62c3e75700b50c00972b7bd1,get_newest_articles_api.py main,4.529475689,FALSE,2022-07-05 07:25:11:488041
4063923,4063923,62c3e883d84ef8b06d8b3dd7,get_newest_articles_api.py get_keywords,4.190597296,FALSE,2022-07-05 07:30:11:182692
4063924,4063924,62c3e883d84ef8b06d8b50c8,get_newest_articles_api.py save_to_db,0.18465209,FALSE,2022-07-05 07:30:11:387140
4063925,4063925,62c3e883d84ef8b06d8b50c9,get_newest_articles_api.py db_check_not_empty,0.003659964,FALSE,2022-07-05 07:30:11:394580
4063926,4063926,62c3e883d84ef8b06d8b50ca,get_newest_articles_api.py db_get_newest_entry,0.003931999,FALSE,2022-07-05 07:30:11:401871
4063927,4063927,62c3e883d84ef8b06d8b50cb,get_newest_articles_api.py get,0.169165373,FALSE,2022-07-05 07:30:11:575622
4063928,4063928,62c3e883d84ef8b06d8b50cd,get_newest_articles_api.py save_to_db,0.003276825,FALSE,2022-07-05 07:30:11:648196
4063929,4063929,62c3e883d84ef8b06d8b50ce,get_newest_articles_api.py main,4.660195112,FALSE,2022-07-05 07:30:11:651945
4066144,4066144,62c3e9afb0d9bfc98929b0e3,get_newest_articles_api.py get_keywords,4.194985151,FALSE,2022-07-05 07:35:11:318185
4066145,4066145,62c3e9afb0d9bfc98929c3d4,get_newest_articles_api.py save_to_db,0.177453279,FALSE,2022-07-05 07:35:11:515290
4066146,4066146,62c3e9afb0d9bfc98929c3d5,get_newest_articles_api.py db_check_not_empty,0.003805876,FALSE,2022-07-05 07:35:11:522900
4066147,4066147,62c3e9afb0d9bfc98929c3d6,get_newest_articles_api.py db_get_newest_entry,0.003852367,FALSE,2022-07-05 07:35:11:530225
4066148,4066148,62c3e9afb0d9bfc98929c3d7,get_newest_articles_api.py get,0.147242546,FALSE,2022-07-05 07:35:11:682135
4066149,4066149,62c3e9afb0d9bfc98929c3d8,get_newest_articles_api.py main,4.563452721,FALSE,2022-07-05 07:35:11:686332
4068282,4068282,62c3eadbbf755338b205ea2e,get_newest_articles_api.py get_keywords,4.15647006,FALSE,2022-07-05 07:40:11:653350
4068283,4068283,62c3eadbbf755338b205fd1f,get_newest_articles_api.py save_to_db,0.180892467,FALSE,2022-07-05 07:40:11:854409
4068284,4068284,62c3eadbbf755338b205fd20,get_newest_articles_api.py db_check_not_empty,0.003730297,FALSE,2022-07-05 07:40:11:861984
4068285,4068285,62c3eadbbf755338b205fd21,get_newest_articles_api.py db_get_newest_entry,0.003904819,FALSE,2022-07-05 07:40:11:869315
4068288,4068288,62c3eadbbf755338b205fd22,get_newest_articles_api.py get,0.110296249,FALSE,2022-07-05 07:40:11:984044
4068289,4068289,62c3eadbbf755338b205fd23,get_newest_articles_api.py main,4.491936445,FALSE,2022-07-05 07:40:11:988347
4070380,4070380,62c3ec08ddccf28d7e54dd66,get_newest_articles_api.py get_keywords,4.328460217,FALSE,2022-07-05 07:45:12:847390
4070381,4070381,62c3ec09ddccf28d7e54f057,get_newest_articles_api.py save_to_db,0.182904005,FALSE,2022-07-05 07:45:13:050647
4070382,4070382,62c3ec09ddccf28d7e54f058,get_newest_articles_api.py db_check_not_empty,0.00359273,FALSE,2022-07-05 07:45:13:058002
4070383,4070383,62c3ec09ddccf28d7e54f059,get_newest_articles_api.py db_get_newest_entry,0.003885746,FALSE,2022-07-05 07:45:13:065143
4070384,4070384,62c3ec09ddccf28d7e54f05a,get_newest_articles_api.py get,0.019966125,FALSE,2022-07-05 07:45:13:089727
4070385,4070385,62c3ec09ddccf28d7e54f05b,get_newest_articles_api.py main,4.57545805,FALSE,2022-07-05 07:45:13:094072
4072112,4072112,62c3ed33c888cb5704362c4c,get_newest_articles_api.py get_keywords,4.501707077,FALSE,2022-07-05 07:50:11:692882
4072113,4072113,62c3ed33c888cb5704363f3d,get_newest_articles_api.py save_to_db,0.181012154,FALSE,2022-07-05 07:50:11:894102
4072114,4072114,62c3ed33c888cb5704363f3e,get_newest_articles_api.py db_check_not_empty,0.00356102,FALSE,2022-07-05 07:50:11:901324
4072115,4072115,62c3ed33c888cb5704363f3f,get_newest_articles_api.py db_get_newest_entry,0.003870964,FALSE,2022-07-05 07:50:11:908331
4072116,4072116,62c3ed34c888cb5704363f40,get_newest_articles_api.py get,0.183583736,FALSE,2022-07-05 07:50:12:096340
4072117,4072117,62c3ed34c888cb5704363f41,get_newest_articles_api.py main,4.909782887,FALSE,2022-07-05 07:50:12:100666
4074092,4074092,62c3ee5f5a0db5fbc990cfb2,get_newest_articles_api.py get_keywords,3.942633629,FALSE,2022-07-05 07:55:11:654770
4074095,4074095,62c3ee5f5a0db5fbc990e2a3,get_newest_articles_api.py save_to_db,0.184063673,FALSE,2022-07-05 07:55:11:858816
4074096,4074096,62c3ee5f5a0db5fbc990e2a4,get_newest_articles_api.py db_check_not_empty,0.003616333,FALSE,2022-07-05 07:55:11:866259
4074097,4074097,62c3ee5f5a0db5fbc990e2a5,get_newest_articles_api.py db_get_newest_entry,0.004006147,FALSE,2022-07-05 07:55:11:873615
4074098,4074098,62c3ee5f5a0db5fbc990e2a6,get_newest_articles_api.py get,0.019505024,FALSE,2022-07-05 07:55:11:897817
4074099,4074099,62c3ee5f5a0db5fbc990e2a7,get_newest_articles_api.py main,4.190429688,FALSE,2022-07-05 07:55:11:902297
4076065,4076065,62c3ef8da7ff983a1772ff35,get_newest_articles_api.py get_keywords,4.202673435,FALSE,2022-07-05 08:00:13:072528
4076066,4076066,62c3ef8da7ff983a17731226,get_newest_articles_api.py save_to_db,0.18253684,FALSE,2022-07-05 08:00:13:275092
4076067,4076067,62c3ef8da7ff983a17731227,get_newest_articles_api.py db_check_not_empty,0.003559828,FALSE,2022-07-05 08:00:13:282288
4076068,4076068,62c3ef8da7ff983a17731228,get_newest_articles_api.py db_get_newest_entry,0.003797054,FALSE,2022-07-05 08:00:13:289350
4076071,4076071,62c3ef8da7ff983a17731229,get_newest_articles_api.py get,0.186911821,FALSE,2022-07-05 08:00:13:480885
4076072,4076072,62c3ef8da7ff983a1773122c,get_newest_articles_api.py save_to_db,0.003720045,FALSE,2022-07-05 08:00:13:570276
4076073,4076073,62c3ef8da7ff983a1773122d,get_newest_articles_api.py main,4.70454669,FALSE,2022-07-05 08:00:13:573909
4076076,4076076,62c3ef8e902ff84382367834,get_ge_data.py ga_api,6.512874603,FALSE,2022-07-05 08:00:14:269337
4076077,4076077,62c3ef8e902ff84382367a5a,get_ge_data.py save_to_db,0.019800901,FALSE,2022-07-05 08:00:14:371585
4076078,4076078,62c3ef8e902ff84382367a5b,get_ge_data.py main,6.622051001,FALSE,2022-07-05 08:00:14:378096
4078069,4078069,62c3f0b867fef4beffd3a0e2,get_newest_articles_api.py get_keywords,4.380400896,FALSE,2022-07-05 08:05:12:449589
4078070,4078070,62c3f0b867fef4beffd3b3d3,get_newest_articles_api.py save_to_db,0.190353155,FALSE,2022-07-05 08:05:12:659974
4078071,4078071,62c3f0b867fef4beffd3b3d4,get_newest_articles_api.py db_check_not_empty,0.003656626,FALSE,2022-07-05 08:05:12:667203
4078072,4078072,62c3f0b867fef4beffd3b3d5,get_newest_articles_api.py db_get_newest_entry,0.00379777,FALSE,2022-07-05 08:05:12:674114
4078073,4078073,62c3f0b867fef4beffd3b3d6,get_newest_articles_api.py get,0.283915043,FALSE,2022-07-05 08:05:12:962395
4078074,4078074,62c3f0b967fef4beffd3b3d8,get_newest_articles_api.py save_to_db,0.003528833,FALSE,2022-07-05 08:05:13:036608
4078075,4078075,62c3f0b967fef4beffd3b3d9,get_newest_articles_api.py main,4.971645355,FALSE,2022-07-05 08:05:13:040500
4080060,4080060,62c3f1e3ba9f6b46ff7ac5f9,get_newest_articles_api.py get_keywords,4.168190241,FALSE,2022-07-05 08:10:11:254907
4080061,4080061,62c3f1e3ba9f6b46ff7ad8ea,get_newest_articles_api.py save_to_db,0.182110071,FALSE,2022-07-05 08:10:11:457150
4080062,4080062,62c3f1e3ba9f6b46ff7ad8eb,get_newest_articles_api.py db_check_not_empty,0.003742456,FALSE,2022-07-05 08:10:11:464721
4080063,4080063,62c3f1e3ba9f6b46ff7ad8ec,get_newest_articles_api.py db_get_newest_entry,0.003954649,FALSE,2022-07-05 08:10:11:472011
4080066,4080066,62c3f1e3ba9f6b46ff7ad8ed,get_newest_articles_api.py get,0.174087048,FALSE,2022-07-05 08:10:11:650697
4080067,4080067,62c3f1e3ba9f6b46ff7ad8ef,get_newest_articles_api.py save_to_db,0.003457785,FALSE,2022-07-05 08:10:11:729209
4080068,4080068,62c3f1e3ba9f6b46ff7ad8f0,get_newest_articles_api.py main,4.646546125,FALSE,2022-07-05 08:10:11:733000
4081691,4081691,62c3f30e889dae6685bfe2a3,get_newest_articles_api.py get_keywords,3.622280359,FALSE,2022-07-05 08:15:10:440590
4081692,4081692,62c3f30e889dae6685bff594,get_newest_articles_api.py save_to_db,0.181751966,FALSE,2022-07-05 08:15:10:642396
4081693,4081693,62c3f30e889dae6685bff595,get_newest_articles_api.py db_check_not_empty,0.003696203,FALSE,2022-07-05 08:15:10:649860
4081694,4081694,62c3f30e889dae6685bff596,get_newest_articles_api.py db_get_newest_entry,0.004189253,FALSE,2022-07-05 08:15:10:657497
4081695,4081695,62c3f30e889dae6685bff597,get_newest_articles_api.py get,0.103530884,FALSE,2022-07-05 08:15:10:765822
4081696,4081696,62c3f30e889dae6685bff598,get_newest_articles_api.py main,3.952313662,FALSE,2022-07-05 08:15:10:770309
4083541,4083541,62c3f43a4cc9ad0bfb121591,get_newest_articles_api.py get_keywords,4.008054733,FALSE,2022-07-05 08:20:10:451221
4083542,4083542,62c3f43a4cc9ad0bfb122882,get_newest_articles_api.py save_to_db,0.212051868,FALSE,2022-07-05 08:20:10:683324
4083543,4083543,62c3f43a4cc9ad0bfb122883,get_newest_articles_api.py db_check_not_empty,0.003564596,FALSE,2022-07-05 08:20:10:690508
4083544,4083544,62c3f43a4cc9ad0bfb122884,get_newest_articles_api.py db_get_newest_entry,0.003851652,FALSE,2022-07-05 08:20:10:697426
4083545,4083545,62c3f43a4cc9ad0bfb122885,get_newest_articles_api.py get,0.191008568,FALSE,2022-07-05 08:20:10:892850
4083546,4083546,62c3f43a4cc9ad0bfb122887,get_newest_articles_api.py save_to_db,0.003465414,FALSE,2022-07-05 08:20:10:968784
4083547,4083547,62c3f43a4cc9ad0bfb122888,get_newest_articles_api.py main,4.52997303,FALSE,2022-07-05 08:20:10:972685
4085297,4085297,62c3f568f83f052244d57e98,get_newest_articles_api.py get_keywords,4.124973536,FALSE,2022-07-05 08:25:12:170089
4085303,4085303,62c3f568f83f052244d59189,get_newest_articles_api.py save_to_db,0.180954695,FALSE,2022-07-05 08:25:12:370499
4085304,4085304,62c3f568f83f052244d5918a,get_newest_articles_api.py db_check_not_empty,0.003507614,FALSE,2022-07-05 08:25:12:377562
4085305,4085305,62c3f568f83f052244d5918b,get_newest_articles_api.py db_get_newest_entry,0.00372839,FALSE,2022-07-05 08:25:12:384211
4085308,4085308,62c3f568f83f052244d5918c,get_newest_articles_api.py get,0.150242329,FALSE,2022-07-05 08:25:12:538803
4085309,4085309,62c3f568f83f052244d5918d,get_newest_articles_api.py main,4.498480558,FALSE,2022-07-05 08:25:12:543246
4087058,4087058,62c3f694955682277be0cc57,get_newest_articles_api.py get_keywords,4.181255817,FALSE,2022-07-05 08:30:12:171062
4087061,4087061,62c3f694955682277be0df48,get_newest_articles_api.py save_to_db,0.178133488,FALSE,2022-07-05 08:30:12:369124
4087062,4087062,62c3f694955682277be0df49,get_newest_articles_api.py db_check_not_empty,0.003680706,FALSE,2022-07-05 08:30:12:376440
4087063,4087063,62c3f694955682277be0df4a,get_newest_articles_api.py db_get_newest_entry,0.003953218,FALSE,2022-07-05 08:30:12:383454
4087064,4087064,62c3f694955682277be0df4b,get_newest_articles_api.py get,0.172383547,FALSE,2022-07-05 08:30:12:560516
4087065,4087065,62c3f694955682277be0df4d,get_newest_articles_api.py save_to_db,0.003423452,FALSE,2022-07-05 08:30:12:650756
4087066,4087066,62c3f694955682277be0df4e,get_newest_articles_api.py main,4.664996147,FALSE,2022-07-05 08:30:12:654343
4088925,4088925,62c3f7bfc650236dccaf9548,get_newest_articles_api.py get_keywords,3.947410107,FALSE,2022-07-05 08:35:11:110860
4088928,4088928,62c3f7bfc650236dccafa839,get_newest_articles_api.py save_to_db,0.179693222,FALSE,2022-07-05 08:35:11:310515
4088929,4088929,62c3f7bfc650236dccafa83a,get_newest_articles_api.py db_check_not_empty,0.003598213,FALSE,2022-07-05 08:35:11:317705
4088930,4088930,62c3f7bfc650236dccafa83b,get_newest_articles_api.py db_get_newest_entry,0.00370121,FALSE,2022-07-05 08:35:11:324406
4088931,4088931,62c3f7bfc650236dccafa83c,get_newest_articles_api.py get,0.103732347,FALSE,2022-07-05 08:35:11:432425
4088932,4088932,62c3f7bfc650236dccafa83d,get_newest_articles_api.py main,4.273629665,FALSE,2022-07-05 08:35:11:436777
4090717,4090717,62c3f8eb5d88810d1d846a2b,get_newest_articles_api.py get_keywords,3.733559132,FALSE,2022-07-05 08:40:11:829870
4090718,4090718,62c3f8ec5d88810d1d847d1c,get_newest_articles_api.py save_to_db,0.187121868,FALSE,2022-07-05 08:40:12:037034
4090719,4090719,62c3f8ec5d88810d1d847d1d,get_newest_articles_api.py db_check_not_empty,0.003736019,FALSE,2022-07-05 08:40:12:044577
4090720,4090720,62c3f8ec5d88810d1d847d1e,get_newest_articles_api.py db_get_newest_entry,0.004136086,FALSE,2022-07-05 08:40:12:052232
4090721,4090721,62c3f8ec5d88810d1d847d1f,get_newest_articles_api.py get,0.020718575,FALSE,2022-07-05 08:40:12:077893
4090722,4090722,62c3f8ec5d88810d1d847d20,get_newest_articles_api.py main,3.98619175,FALSE,2022-07-05 08:40:12:082052
4092269,4092269,62c3fa17545bfbc58efea782,get_newest_articles_api.py get_keywords,3.849231005,FALSE,2022-07-05 08:45:11:420561
4092272,4092272,62c3fa17545bfbc58efeba73,get_newest_articles_api.py save_to_db,0.17987299,FALSE,2022-07-05 08:45:11:620078
4092273,4092273,62c3fa17545bfbc58efeba74,get_newest_articles_api.py db_check_not_empty,0.003511906,FALSE,2022-07-05 08:45:11:627248
4092274,4092274,62c3fa17545bfbc58efeba75,get_newest_articles_api.py db_get_newest_entry,0.003874063,FALSE,2022-07-05 08:45:11:634364
4092275,4092275,62c3fa17545bfbc58efeba76,get_newest_articles_api.py get,0.193374634,FALSE,2022-07-05 08:45:11:832273
4092276,4092276,62c3fa17545bfbc58efeba78,get_newest_articles_api.py save_to_db,0.003467083,FALSE,2022-07-05 08:45:11:906712
4092277,4092277,62c3fa17545bfbc58efeba79,get_newest_articles_api.py main,4.339270353,FALSE,2022-07-05 08:45:11:910331
4094348,4094348,62c3fb4347ee9f8ddd8be857,get_newest_articles_api.py get_keywords,4.785584927,FALSE,2022-07-05 08:50:11:943821
4094349,4094349,62c3fb4447ee9f8ddd8bfb48,get_newest_articles_api.py save_to_db,0.182186842,FALSE,2022-07-05 08:50:12:146098
4094350,4094350,62c3fb4447ee9f8ddd8bfb49,get_newest_articles_api.py db_check_not_empty,0.003623247,FALSE,2022-07-05 08:50:12:153566
4094351,4094351,62c3fb4447ee9f8ddd8bfb4a,get_newest_articles_api.py db_get_newest_entry,0.003875971,FALSE,2022-07-05 08:50:12:160686
4094352,4094352,62c3fb4447ee9f8ddd8bfb4b,get_newest_articles_api.py get,0.148090363,FALSE,2022-07-05 08:50:12:313529
4094353,4094353,62c3fb4447ee9f8ddd8bfb4c,get_newest_articles_api.py main,5.159710646,FALSE,2022-07-05 08:50:12:317635
4096066,4096066,62c3fc6f6c57c4b2b68272ae,get_newest_articles_api.py get_keywords,3.763367653,FALSE,2022-07-05 08:55:11:139356
4096067,4096067,62c3fc6f6c57c4b2b682859f,get_newest_articles_api.py save_to_db,0.183477402,FALSE,2022-07-05 08:55:11:342756
4096068,4096068,62c3fc6f6c57c4b2b68285a0,get_newest_articles_api.py db_check_not_empty,0.00367856,FALSE,2022-07-05 08:55:11:350223
4096069,4096069,62c3fc6f6c57c4b2b68285a1,get_newest_articles_api.py db_get_newest_entry,0.003971338,FALSE,2022-07-05 08:55:11:357669
4096070,4096070,62c3fc6f6c57c4b2b68285a2,get_newest_articles_api.py get,0.127263784,FALSE,2022-07-05 08:55:11:489593
4096071,4096071,62c3fc6f6c57c4b2b68285a3,get_newest_articles_api.py main,4.118471861,FALSE,2022-07-05 08:55:11:494115
4097871,4097871,62c3fd9a5e27477b4ccf3e4a,get_ge_data.py ga_api,3.60487318,FALSE,2022-07-05 09:00:10:077733
4097872,4097872,62c3fd9a5e27477b4ccf4004,get_ge_data.py save_to_db,0.016162157,FALSE,2022-07-05 09:00:10:173550
4097873,4097873,62c3fd9a5e27477b4ccf4005,get_ge_data.py main,3.707414389,FALSE,2022-07-05 09:00:10:179876
4097874,4097874,62c3fd9b456d9608b4533086,get_newest_articles_api.py get_keywords,3.88925457,FALSE,2022-07-05 09:00:11:077979
4097875,4097875,62c3fd9b456d9608b4534377,get_newest_articles_api.py save_to_db,0.181704283,FALSE,2022-07-05 09:00:11:279687
4097876,4097876,62c3fd9b456d9608b4534378,get_newest_articles_api.py db_check_not_empty,0.003637552,FALSE,2022-07-05 09:00:11:287011
4097877,4097877,62c3fd9b456d9608b4534379,get_newest_articles_api.py db_get_newest_entry,0.004129171,FALSE,2022-07-05 09:00:11:294154
4097878,4097878,62c3fd9b456d9608b453437a,get_newest_articles_api.py get,0.099598885,FALSE,2022-07-05 09:00:11:398385
4097879,4097879,62c3fd9b456d9608b453437b,get_newest_articles_api.py main,4.21494031,FALSE,2022-07-05 09:00:11:403218
4099692,4099692,62c3fec80bc54d9c4f190dd9,get_newest_articles_api.py get_keywords,4.15828371,FALSE,2022-07-05 09:05:12:474555
4099695,4099695,62c3fec80bc54d9c4f1920ca,get_newest_articles_api.py save_to_db,0.176967382,FALSE,2022-07-05 09:05:12:671114
4099696,4099696,62c3fec80bc54d9c4f1920cb,get_newest_articles_api.py db_check_not_empty,0.003606081,FALSE,2022-07-05 09:05:12:678330
4099697,4099697,62c3fec80bc54d9c4f1920cc,get_newest_articles_api.py db_get_newest_entry,0.00396204,FALSE,2022-07-05 09:05:12:685628
4099698,4099698,62c3fec80bc54d9c4f1920cd,get_newest_articles_api.py get,0.239521503,FALSE,2022-07-05 09:05:12:929788
4099699,4099699,62c3fec90bc54d9c4f1920cf,get_newest_articles_api.py save_to_db,0.003593206,FALSE,2022-07-05 09:05:13:003699
4099700,4099700,62c3fec90bc54d9c4f1920d0,get_newest_articles_api.py main,4.691583633,FALSE,2022-07-05 09:05:13:007526
4101525,4101525,62c3fff3ac2c658d8d88d4c3,get_newest_articles_api.py get_keywords,3.94794035,FALSE,2022-07-05 09:10:11:314502
4101526,4101526,62c3fff3ac2c658d8d88e7b4,get_newest_articles_api.py save_to_db,0.179144144,FALSE,2022-07-05 09:10:11:513990
4101527,4101527,62c3fff3ac2c658d8d88e7b5,get_newest_articles_api.py db_check_not_empty,0.003747463,FALSE,2022-07-05 09:10:11:521620
4101528,4101528,62c3fff3ac2c658d8d88e7b6,get_newest_articles_api.py db_get_newest_entry,0.00391531,FALSE,2022-07-05 09:10:11:528965
4101529,4101529,62c3fff3ac2c658d8d88e7b7,get_newest_articles_api.py get,0.148811817,FALSE,2022-07-05 09:10:11:682489
4101532,4101532,62c3fff3ac2c658d8d88e7b9,get_newest_articles_api.py save_to_db,0.003142595,FALSE,2022-07-05 09:10:11:752691
4101533,4101533,62c3fff3ac2c658d8d88e7ba,get_newest_articles_api.py main,4.390062332,FALSE,2022-07-05 09:10:11:756305
4103058,4103058,62c4011e490affc72e0ed57d,get_newest_articles_api.py get_keywords,3.46138978,FALSE,2022-07-05 09:15:10:067232
4103059,4103059,62c4011e490affc72e0ee86e,get_newest_articles_api.py save_to_db,0.182729006,FALSE,2022-07-05 09:15:10:270122
4103060,4103060,62c4011e490affc72e0ee86f,get_newest_articles_api.py db_check_not_empty,0.003646374,FALSE,2022-07-05 09:15:10:277363
4103061,4103061,62c4011e490affc72e0ee870,get_newest_articles_api.py db_get_newest_entry,0.004925966,FALSE,2022-07-05 09:15:10:285307
4103062,4103062,62c4011e490affc72e0ee871,get_newest_articles_api.py get,0.127340794,FALSE,2022-07-05 09:15:10:417149
4103063,4103063,62c4011e490affc72e0ee872,get_newest_articles_api.py main,3.816738605,FALSE,2022-07-05 09:15:10:422256
4104802,4104802,62c4024c54a2c4f2a3b236bf,get_newest_articles_api.py get_keywords,4.350031853,FALSE,2022-07-05 09:20:12:633116
4104809,4104809,62c4024c54a2c4f2a3b249b0,get_newest_articles_api.py save_to_db,0.181035519,FALSE,2022-07-05 09:20:12:833924
4104810,4104810,62c4024c54a2c4f2a3b249b1,get_newest_articles_api.py db_check_not_empty,0.003747225,FALSE,2022-07-05 09:20:12:841379
4104811,4104811,62c4024c54a2c4f2a3b249b2,get_newest_articles_api.py db_get_newest_entry,0.004048109,FALSE,2022-07-05 09:20:12:849014
4104812,4104812,62c4024c54a2c4f2a3b249b3,get_newest_articles_api.py get,0.050365448,FALSE,2022-07-05 09:20:12:903842
4104813,4104813,62c4024c54a2c4f2a3b249b4,get_newest_articles_api.py main,4.625523329,FALSE,2022-07-05 09:20:12:908146
4106386,4106386,62c40376087833fd8d9f1753,get_newest_articles_api.py get_keywords,3.83660984,FALSE,2022-07-05 09:25:10:884356
4106387,4106387,62c40377087833fd8d9f2a44,get_newest_articles_api.py save_to_db,0.179565191,FALSE,2022-07-05 09:25:11:084011
4106388,4106388,62c40377087833fd8d9f2a45,get_newest_articles_api.py db_check_not_empty,0.003600121,FALSE,2022-07-05 09:25:11:091260
4106389,4106389,62c40377087833fd8d9f2a46,get_newest_articles_api.py db_get_newest_entry,0.004023075,FALSE,2022-07-05 09:25:11:098586
4106390,4106390,62c40377087833fd8d9f2a47,get_newest_articles_api.py get,0.019691467,FALSE,2022-07-05 09:25:11:122984
4106391,4106391,62c40377087833fd8d9f2a48,get_newest_articles_api.py main,4.07999897,FALSE,2022-07-05 09:25:11:127399
4107826,4107826,62c404a4fd332bf9d74c1709,get_newest_articles_api.py get_keywords,4.89683342,FALSE,2022-07-05 09:30:12:319194
4107827,4107827,62c404a4fd332bf9d74c29fa,get_newest_articles_api.py save_to_db,0.179555893,FALSE,2022-07-05 09:30:12:518276
4107828,4107828,62c404a4fd332bf9d74c29fb,get_newest_articles_api.py db_check_not_empty,0.00356698,FALSE,2022-07-05 09:30:12:525501
4107829,4107829,62c404a4fd332bf9d74c29fc,get_newest_articles_api.py db_get_newest_entry,0.003778934,FALSE,2022-07-05 09:30:12:532277
4107830,4107830,62c404a4fd332bf9d74c29fd,get_newest_articles_api.py get,0.021410465,FALSE,2022-07-05 09:30:12:557984
4107831,4107831,62c404a4fd332bf9d74c29fe,get_newest_articles_api.py main,5.139949799,FALSE,2022-07-05 09:30:12:562001
4109480,4109480,62c405d123f05ef91ccbb77a,get_newest_articles_api.py get_keywords,4.374582529,FALSE,2022-07-05 09:35:13:359590
4109486,4109486,62c405d123f05ef91ccbca6b,get_newest_articles_api.py save_to_db,0.179380894,FALSE,2022-07-05 09:35:13:558974
4109487,4109487,62c405d123f05ef91ccbca6c,get_newest_articles_api.py db_check_not_empty,0.003799915,FALSE,2022-07-05 09:35:13:566375
4109488,4109488,62c405d123f05ef91ccbca6d,get_newest_articles_api.py db_get_newest_entry,0.00382328,FALSE,2022-07-05 09:35:13:573750
4109490,4109490,62c405d123f05ef91ccbca6e,get_newest_articles_api.py get,0.223941803,FALSE,2022-07-05 09:35:13:805681
4109491,4109491,62c405d123f05ef91ccbca71,get_newest_articles_api.py save_to_db,0.003414631,FALSE,2022-07-05 09:35:13:895916
4109492,4109492,62c405d123f05ef91ccbca72,get_newest_articles_api.py main,4.915009737,FALSE,2022-07-05 09:35:13:899699
4110867,4110867,62c406fb0e284d66adbdb319,get_newest_articles_api.py get_keywords,4.219676733,FALSE,2022-07-05 09:40:11:013498
4110868,4110868,62c406fb0e284d66adbdc60a,get_newest_articles_api.py save_to_db,0.183107615,FALSE,2022-07-05 09:40:11:216430
4110869,4110869,62c406fb0e284d66adbdc60b,get_newest_articles_api.py db_check_not_empty,0.003595352,FALSE,2022-07-05 09:40:11:223929
4110870,4110870,62c406fb0e284d66adbdc60c,get_newest_articles_api.py db_get_newest_entry,0.00392127,FALSE,2022-07-05 09:40:11:231132
